Cell_Lat,Cell_Lon,Contagem,Cell_Freq,Nearest_Municipio
-14.3,-48.0,2190,0.0016170405057571071,Niquelândia
-14.3,-47.9,1836,0.0013556558760593831,ALTO PARAÍSO DE GOIÁS
-14.3,-47.8,1254,0.0009259218238444806,ALTO PARAÍSO DE GOIÁS
-14.3,-47.7,1499,0.001106823615584431,ALTO PARAÍSO DE GOIÁS
-14.3,-47.6,383,0.000282797494842453,ALTO PARAÍSO DE GOIÁS
-14.3,-47.5,387,0.0002857509934831052,ALTO PARAÍSO DE GOIÁS
-14.3,-47.4,976,0.0007206536683191492,SÃO JOÃO D'ALIANÇA
-14.3,-47.3,1039,0.0007671712719094221,SÃO JOÃO D'ALIANÇA
-14.3,-47.2,350,0.0002584311310570719,SÃO JOÃO D'ALIANÇA
-14.3,-47.1,644,0.0004755132811450123,IACIARA
-14.3,-47.0,867,0.0006401708303613753,IACIARA
-14.3,-46.9,334,0.00024661713649446295,IACIARA
-14.3,-46.8,227,0.00016761104785701522,IACIARA
-14.3,-46.7,192,0.00014176793475130804,SIMOLÂNDIA
-14.3,-46.6,213,0.00015727380261473234,SIMOLÂNDIA
-14.3,-46.5,537,0.0003965071925075647,SIMOLÂNDIA
-14.3,-46.4,234,0.00017277967047815666,POSSE
-14.3,-46.3,208,0.00015358192931391704,POSSE
-14.3,-46.2,333,0.00024587876183429985,MAMBAÍ
-14.3,-46.1,1144,0.0008447006112265436,MAMBAÍ
-14.3,-46.0,1110,0.0008195958727809996,MAMBAÍ
-14.3,-45.9,34,2.510473844554413e-05,MAMBAÍ
-14.2,-51.0,10,7.383746601630626e-06,NOVA CRIXÁS
-14.2,-50.9,178,0.00013143068950902516,NOVA CRIXÁS
-14.2,-50.8,137,0.00010115732844233959,NOVA CRIXÁS
-14.2,-50.7,124,9.155845786021977e-05,NOVA CRIXÁS
-14.2,-50.6,175,0.00012921556552853596,NOVA CRIXÁS
-14.2,-50.5,123,9.082008320005671e-05,NOVA CRIXÁS
-14.2,-50.4,129,9.525033116103509e-05,NOVA CRIXÁS
-14.2,-50.3,284,0.0002096984034863098,NOVA CRIXÁS
-14.2,-50.2,133,9.820382980168733e-05,UIRAPURU
-14.2,-50.1,171,0.00012626206688788372,UIRAPURU
-14.2,-50.0,250,0.00018459366504076566,UIRAPURU
-14.2,-49.9,649,0.00047920515444582767,UIRAPURU
-14.2,-49.8,216,0.00015948892659522153,CAMPOS VERDES
-14.2,-49.7,198,0.0001461981827122864,CAMPOS VERDES
-14.2,-49.6,285,0.00021043677814647286,CAMPOS VERDES
-14.2,-49.5,462,0.0003411290929953349,ALTO HORIZONTE
-14.2,-49.4,170,0.00012552369222772064,ALTO HORIZONTE
-14.2,-49.3,130,9.598870582119815e-05,NOVA IGUAÇU DE GOIÁS
-14.2,-49.2,220,0.00016244242523587378,NOVA IGUAÇU DE GOIÁS
-14.2,-49.1,418,0.0003086406079481602,URUAÇU
-14.2,-49.0,399,0.000294611489405062,CAMPINORTE
-14.2,-48.9,603,0.0004452399200783268,CAMPINORTE
-14.2,-48.8,1070,0.000790060886374477,CAMPINORTE
-14.2,-48.7,573,0.0004230886802734349,CAMPINORTE
-14.2,-48.6,351,0.000259169505717235,CAMPINAÇU
-14.2,-48.5,353,0.0002606462550375611,CAMPINAÇU
-14.2,-48.4,1054,0.0007782468918118681,NIQUELÂNDIA
-14.2,-48.3,211,0.00015579705329440621,COLINAS DO SUL
-14.2,-48.2,1156,0.0008535611071485004,COLINAS DO SUL
-14.2,-48.1,1787,0.001319475517711393,COLINAS DO SUL
-14.2,-48.0,1441,0.0010639978852949733,COLINAS DO SUL
-14.2,-47.9,1127,0.0008321482420037716,ALTO PARAÍSO DE GOIÁS
-14.2,-47.8,1611,0.001189521577522694,ALTO PARAÍSO DE GOIÁS
-14.2,-47.7,700,0.0005168622621141439,ALTO PARAÍSO DE GOIÁS
-14.2,-47.6,475,0.00035072796357745476,ALTO PARAÍSO DE GOIÁS
-14.2,-47.5,664,0.0004902807743482736,ALTO PARAÍSO DE GOIÁS
-14.2,-47.4,938,0.0006925954312329527,ALTO PARAÍSO DE GOIÁS
-14.2,-47.3,1021,0.000753880528026487,ALTO PARAÍSO DE GOIÁS
-14.2,-47.2,630,0.0004651760359027295,SÃO JOÃO D'ALIANÇA
-14.2,-47.1,1717,0.0012677892914999785,IACIARA
-14.2,-47.0,1437,0.0010610443866543211,IACIARA
-14.2,-46.9,764,0.0005641182403645799,IACIARA
-14.2,-46.8,81,5.980834747320808e-05,IACIARA
-14.2,-46.7,269,0.00019862278358386386,IACIARA
-14.2,-46.6,237,0.00017499479445864585,IACIARA
-14.2,-46.5,767,0.000566333364345069,POSSE
-14.2,-46.4,251,0.00018533203970092874,POSSE
-14.2,-46.3,1821,0.0013445802561569372,POSSE
-14.2,-46.2,1309,0.000966532430153449,POSSE
-14.2,-46.1,1352,0.0009982825405404608,MAMBAÍ
-14.2,-46.0,11,8.12212126179369e-06,MAMBAÍ
-14.1,-50.9,466,0.0003440825916359872,NOVA CRIXÁS
-14.1,-50.8,412,0.0003042103599871818,NOVA CRIXÁS
-14.1,-50.7,519,0.0003832164486246295,NOVA CRIXÁS
-14.1,-50.6,298,0.00022003564872859267,NOVA CRIXÁS
-14.1,-50.5,81,5.980834747320808e-05,NOVA CRIXÁS
-14.1,-50.4,231,0.00017056454649766746,NOVA CRIXÁS
-14.1,-50.3,314,0.00023184964329120167,NOVA CRIXÁS
-14.1,-50.2,356,0.0002628613790180503,UIRAPURU
-14.1,-50.1,174,0.00012847719086837292,UIRAPURU
-14.1,-50.0,403,0.00029756498804571425,UIRAPURU
-14.1,-49.9,172,0.00012700044154804677,UIRAPURU
-14.1,-49.8,211,0.00015579705329440621,CAMPOS VERDES
-14.1,-49.7,971,0.0007169617950183338,CAMPOS VERDES
-14.1,-49.6,295,0.00021782052474810347,CAMPOS VERDES
-14.1,-49.5,397,0.00029313474008473586,ALTO HORIZONTE
-14.1,-49.4,329,0.0002429252631936476,ALTO HORIZONTE
-14.1,-49.3,160,0.00011813994562609002,MARA ROSA
-14.1,-49.2,449,0.00033153022241321514,MARA ROSA
-14.1,-49.1,395,0.00029165799076440977,CAMPINORTE
-14.1,-49.0,236,0.00017425641979848278,CAMPINORTE
-14.1,-48.9,406,0.00029978011202620345,CAMPINORTE
-14.1,-48.8,1084,0.0008003981316167599,CAMPINORTE
-14.1,-48.7,393,0.0002901812414440836,CAMPINORTE
-14.1,-48.6,419,0.00030937898260832323,CAMPINAÇU
-14.1,-48.5,277,0.00020452978086516835,CAMPINAÇU
-14.1,-48.4,365,0.00026950675095951785,CAMPINAÇU
-14.1,-48.3,122,9.008170853989365e-05,COLINAS DO SUL
-14.1,-48.2,650,0.0004799435291059907,COLINAS DO SUL
-14.1,-48.1,951,0.0007021943018150726,COLINAS DO SUL
-14.1,-48.0,709,0.0005235076340556114,COLINAS DO SUL
-14.1,-47.9,788,0.0005818392322084933,COLINAS DO SUL
-14.1,-47.8,1810,0.0013364581348951435,ALTO PARAÍSO DE GOIÁS
-14.1,-47.7,1037,0.0007656945225890959,ALTO PARAÍSO DE GOIÁS
-14.1,-47.6,687,0.000507263391532024,ALTO PARAÍSO DE GOIÁS
-14.1,-47.5,690,0.0005094785155125133,ALTO PARAÍSO DE GOIÁS
-14.1,-47.4,810,0.0005980834747320808,ALTO PARAÍSO DE GOIÁS
-14.1,-47.3,456,0.0003366988450343566,ALTO PARAÍSO DE GOIÁS
-14.1,-47.2,212,0.0001565354279545693,ALTO PARAÍSO DE GOIÁS
-14.1,-47.1,350,0.0002584311310570719,IACIARA
-14.1,-47.0,406,0.00029978011202620345,IACIARA
-14.1,-46.9,315,0.00023258801795136475,IACIARA
-14.1,-46.8,259,0.00019123903698223322,IACIARA
-14.1,-46.7,177,0.00013069231484886208,IACIARA
-14.1,-46.6,373,0.0002754137482408224,IACIARA
-14.1,-46.5,353,0.0002606462550375611,POSSE
-14.1,-46.4,205,0.00015136680533342785,POSSE
-14.1,-46.3,1481,0.0010935328717014958,POSSE
-14.1,-46.2,142,0.0001048492017431549,POSSE
-14.0,-50.9,7,5.168622621141439e-06,NOVA CRIXÁS
-14.0,-50.8,298,0.00022003564872859267,NOVA CRIXÁS
-14.0,-50.7,420,0.00031011735726848633,NOVA CRIXÁS
-14.0,-50.6,150,0.0001107561990244594,NOVA CRIXÁS
-14.0,-50.5,146,0.00010780270038380715,NOVA CRIXÁS
-14.0,-50.4,227,0.00016761104785701522,NOVA CRIXÁS
-14.0,-50.3,140,0.00010337245242282877,MUNDO NOVO
-14.0,-50.2,179,0.0001321690641691882,MUNDO NOVO
-14.0,-50.1,454,0.00033522209571403043,UIRAPURU
-14.0,-50.0,103,7.605258999679545e-05,UIRAPURU
-14.0,-49.9,159,0.00011740157096592696,UIRAPURU
-14.0,-49.8,187,0.00013807606145049272,UIRAPURU
-14.0,-49.7,373,0.0002754137482408224,AMARALINA
-14.0,-49.6,708,0.0005227692593954483,AMARALINA
-14.0,-49.5,556,0.00041053631105066285,MARA ROSA
-14.0,-49.4,486,0.00035885008483924844,MARA ROSA
-14.0,-49.3,492,0.00036328033280022683,MARA ROSA
-14.0,-49.2,238,0.0001757331691188089,MARA ROSA
-14.0,-49.1,519,0.0003832164486246295,CAMPINORTE
-14.0,-49.0,600,0.0004430247960978376,CAMPINORTE
-14.0,-48.9,904,0.0006674906927874087,CAMPINORTE
-14.0,-48.8,1268,0.0009362590690867635,CAMPINORTE
-14.0,-48.7,354,0.00026138462969772417,CAMPINAÇU
-14.0,-48.6,457,0.00033743721969451963,CAMPINAÇU
-14.0,-48.5,1465,0.0010817188771388869,CAMPINAÇU
-14.0,-48.4,249,0.00018385529038060261,CAMPINAÇU
-14.0,-48.3,289,0.0002133902767871251,COLINAS DO SUL
-14.0,-48.2,1607,0.0011865680788820418,COLINAS DO SUL
-14.0,-48.1,1470,0.0010854107504397021,COLINAS DO SUL
-14.0,-48.0,729,0.0005382751272588727,COLINAS DO SUL
-14.0,-47.9,549,0.0004053676884295214,COLINAS DO SUL
-14.0,-47.8,1461,0.0010787653784982345,ALTO PARAÍSO DE GOIÁS
-14.0,-47.7,1333,0.0009842534219973624,ALTO PARAÍSO DE GOIÁS
-14.0,-47.6,1262,0.0009318288211257851,ALTO PARAÍSO DE GOIÁS
-14.0,-47.5,1191,0.0008794042202542076,ALTO PARAÍSO DE GOIÁS
-14.0,-47.4,1440,0.0010632595106348103,ALTO PARAÍSO DE GOIÁS
-14.0,-47.3,1137,0.0008395319886054022,TERESINA DE GOIÁS
-14.0,-47.2,532,0.00039281531920674933,NOVA ROMA
-14.0,-47.1,557,0.0004112746857108259,NOVA ROMA
-14.0,-47.0,195,0.0001439830587317972,IACIARA
-14.0,-46.9,64,4.725597825043601e-05,IACIARA
-14.0,-46.8,173,0.00012773881620820984,IACIARA
-14.0,-46.7,206,0.0001521051799935909,IACIARA
-14.0,-46.6,416,0.0003071638586278341,IACIARA
-14.0,-46.5,376,0.00027762887222131154,GUARANI DE GOIÁS
-14.0,-46.4,604,0.00044597829473848983,GUARANI DE GOIÁS
-14.0,-46.3,1134,0.0008373168646249131,GUARANI DE GOIÁS
-14.0,-46.2,324,0.0002392333898928323,GUARANI DE GOIÁS
-13.9,-50.8,113,8.343633659842608e-05,NOVA CRIXÁS
-13.9,-50.7,642,0.00047403653182468623,NOVA CRIXÁS
-13.9,-50.6,256,0.00018902391300174403,NOVA CRIXÁS
-13.9,-50.5,143,0.00010558757640331796,NOVA CRIXÁS
-13.9,-50.4,483,0.00035663496085875924,MUNDO NOVO
-13.9,-50.3,253,0.00018680878902125486,MUNDO NOVO
-13.9,-50.2,79,5.833159815288195e-05,MUNDO NOVO
-13.9,-50.1,258,0.00019050066232207018,MUNDO NOVO
-13.9,-50.0,63,4.6517603590272946e-05,UIRAPURU
-13.9,-49.9,189,0.00013955281077081884,UIRAPURU
-13.9,-49.8,99,7.30990913561432e-05,AMARALINA
-13.9,-49.7,240,0.00017720991843913505,AMARALINA
-13.9,-49.6,252,0.00018607041436109178,AMARALINA
-13.9,-49.5,359,0.0002650765029985395,AMARALINA
-13.9,-49.4,764,0.0005641182403645799,MARA ROSA
-13.9,-49.3,312,0.00023037289397087555,MARA ROSA
-13.9,-49.2,286,0.0002111751528066359,ESTRELA DO NORTE
-13.9,-49.1,335,0.000247355511154626,ESTRELA DO NORTE
-13.9,-49.0,282,0.00020822165416598367,ESTRELA DO NORTE
-13.9,-48.9,198,0.0001461981827122864,CAMPINORTE
-13.9,-48.8,466,0.0003440825916359872,CAMPINORTE
-13.9,-48.7,1508,0.0011134689875258986,CAMPINAÇU
-13.9,-48.6,669,0.000493972647649089,CAMPINAÇU
-13.9,-48.5,1677,0.0012382543050934562,CAMPINAÇU
-13.9,-48.4,1966,0.0014516445818805812,CAMPINAÇU
-13.9,-48.3,1241,0.0009163229532623608,COLINAS DO SUL
-13.9,-48.2,1675,0.0012367775557731299,COLINAS DO SUL
-13.9,-48.1,1351,0.0009975441658802977,COLINAS DO SUL
-13.9,-48.0,2173,0.001604488136534335,COLINAS DO SUL
-13.9,-47.9,467,0.00034482096629615027,COLINAS DO SUL
-13.9,-47.8,1294,0.000955456810251003,COLINAS DO SUL
-13.9,-47.7,679,0.0005013563942507195,CAVALCANTE
-13.9,-47.6,789,0.0005825776068686565,ALTO PARAÍSO DE GOIÁS
-13.9,-47.5,1427,0.0010536606400526904,ALTO PARAÍSO DE GOIÁS
-13.9,-47.4,907,0.0006697058167678978,TERESINA DE GOIÁS
-13.9,-47.3,1360,0.0010041895378217652,TERESINA DE GOIÁS
-13.9,-47.2,540,0.0003987223164880538,TERESINA DE GOIÁS
-13.9,-47.1,1022,0.00075461890268665,NOVA ROMA
-13.9,-47.0,304,0.00022446589668957104,NOVA ROMA
-13.9,-46.9,152,0.00011223294834478552,NOVA ROMA
-13.9,-46.8,89,6.571534475451258e-05,IACIARA
-13.9,-46.7,402,0.0002968266133855512,IACIARA
-13.9,-46.6,160,0.00011813994562609002,GUARANI DE GOIÁS
-13.9,-46.5,138,0.00010189570310250265,GUARANI DE GOIÁS
-13.9,-46.4,141,0.00010411082708299183,GUARANI DE GOIÁS
-13.9,-46.3,668,0.0004932342729889259,GUARANI DE GOIÁS
-13.9,-46.2,43,3.175011038701169e-05,GUARANI DE GOIÁS
-13.8,-50.9,84,6.202347145369726e-05,NOVA CRIXÁS
-13.8,-50.8,716,0.0005286762566767528,NOVA CRIXÁS
-13.8,-50.7,285,0.00021043677814647286,NOVA CRIXÁS
-13.8,-50.6,949,0.0007007175524947465,NOVA CRIXÁS
-13.8,-50.5,92,6.793046873500176e-05,MUNDO NOVO
-13.8,-50.4,240,0.00017720991843913505,MUNDO NOVO
-13.8,-50.3,204,0.00015062843067326477,MUNDO NOVO
-13.8,-50.2,75,5.53780995122297e-05,MUNDO NOVO
-13.8,-50.1,177,0.00013069231484886208,MUNDO NOVO
-13.8,-50.0,74,5.463972485206664e-05,MUNDO NOVO
-13.8,-49.9,121,8.934333387973059e-05,Bonópolis
-13.8,-49.8,648,0.0004784667797856646,BONÓPOLIS
-13.8,-49.7,485,0.0003581117101790854,AMARALINA
-13.8,-49.6,480,0.0003544198368782701,AMARALINA
-13.8,-49.5,188,0.00013881443611065577,AMARALINA
-13.8,-49.4,365,0.00026950675095951785,MUTUNÓPOLIS
-13.8,-49.3,462,0.0003411290929953349,MUTUNÓPOLIS
-13.8,-49.2,301,0.00022225077270908187,MUTUNÓPOLIS
-13.8,-49.1,136,0.00010041895378217652,ESTRELA DO NORTE
-13.8,-49.0,631,0.00046591441056289255,ESTRELA DO NORTE
-13.8,-48.9,427,0.0003152859798896278,FORMOSO
-13.8,-48.8,906,0.0006689674421077348,FORMOSO
-13.8,-48.7,1031,0.0007612642746281176,FORMOSO
-13.8,-48.6,462,0.0003411290929953349,CAMPINAÇU
-13.8,-48.5,606,0.000447455044058816,CAMPINAÇU
-13.8,-48.4,763,0.0005633798657044168,CAMPINAÇU
-13.8,-48.3,1261,0.000931090446465622,COLINAS DO SUL
-13.8,-48.2,1630,0.001203550696065792,COLINAS DO SUL
-13.8,-48.1,3281,0.0024226072599950084,COLINAS DO SUL
-13.8,-48.0,2964,0.002188542492723318,COLINAS DO SUL
-13.8,-47.9,2522,0.001862180892931244,COLINAS DO SUL
-13.8,-47.8,927,0.0006844733099711591,CAVALCANTE
-13.8,-47.7,540,0.0003987223164880538,CAVALCANTE
-13.8,-47.6,754,0.0005567344937629493,CAVALCANTE
-13.8,-47.5,1075,0.0007937527596752924,TERESINA DE GOIÁS
-13.8,-47.4,326,0.00024071013921315843,TERESINA DE GOIÁS
-13.8,-47.3,485,0.0003581117101790854,TERESINA DE GOIÁS
-13.8,-47.2,470,0.00034703609027663946,TERESINA DE GOIÁS
-13.8,-47.1,963,0.0007110547977370293,NOVA ROMA
-13.8,-47.0,861,0.000635740582400397,NOVA ROMA
-13.8,-46.9,572,0.0004223503056132718,NOVA ROMA
-13.8,-46.8,131,9.672708048136121e-05,NOVA ROMA
-13.8,-46.7,447,0.000330053473092889,IACIARA
-13.8,-46.6,138,0.00010189570310250265,GUARANI DE GOIÁS
-13.8,-46.5,125,9.229683252038283e-05,GUARANI DE GOIÁS
-13.8,-46.4,102,7.531421533663239e-05,GUARANI DE GOIÁS
-13.8,-46.3,1020,0.0007531421533663239,GUARANI DE GOIÁS
-13.8,-46.2,103,7.605258999679545e-05,GUARANI DE GOIÁS
-13.7,-50.9,34,2.510473844554413e-05,NOVA CRIXÁS
-13.7,-50.8,354,0.00026138462969772417,NOVA CRIXÁS
-13.7,-50.7,124,9.155845786021977e-05,NOVA CRIXÁS
-13.7,-50.6,298,0.00022003564872859267,MUNDO NOVO
-13.7,-50.5,193,0.0001425063094114711,MUNDO NOVO
-13.7,-50.4,527,0.00038912344590593404,MUNDO NOVO
-13.7,-50.3,299,0.00022077402338875575,MUNDO NOVO
-13.7,-50.2,162,0.00011961669494641616,MUNDO NOVO
-13.7,-50.1,28,2.0674490484565756e-05,MUNDO NOVO
-13.7,-50.0,267,0.00019714603426353774,Bonópolis
-13.7,-49.9,188,0.00013881443611065577,Bonópolis
-13.7,-49.8,437,0.00032266972649125836,BONÓPOLIS
-13.7,-49.7,324,0.0002392333898928323,BONÓPOLIS
-13.7,-49.6,320,0.00023627989125218004,AMARALINA
-13.7,-49.5,554,0.0004090595617303367,AMARALINA
-13.7,-49.4,872,0.0006438627036621906,MUTUNÓPOLIS
-13.7,-49.3,322,0.00023775664057250616,MUTUNÓPOLIS
-13.7,-49.2,118,8.712820989924139e-05,MUTUNÓPOLIS
-13.7,-49.1,429,0.00031676272920995387,ESTRELA DO NORTE
-13.7,-49.0,570,0.00042087355629294573,SANTA TEREZA DE GOIÁS
-13.7,-48.9,151,0.00011149457368462246,FORMOSO
-13.7,-48.8,1632,0.0012050274453861182,FORMOSO
-13.7,-48.7,799,0.0005899613534702871,FORMOSO
-13.7,-48.6,1209,0.0008926949641371427,CAMPINAÇU
-13.7,-48.5,787,0.0005811008575483303,CAMPINAÇU
-13.7,-48.4,1359,0.001003451163161602,MINAÇU
-13.7,-48.3,900,0.0006645371941467564,MINAÇU
-13.7,-48.2,1308,0.0009657940554932859,MINAÇU
-13.7,-48.1,2297,0.001696046594394555,COLINAS DO SUL
-13.7,-48.0,1372,0.001013050033743722,COLINAS DO SUL
-13.7,-47.9,1323,0.000976869675395732,CAVALCANTE
-13.7,-47.8,1246,0.0009200148265631761,CAVALCANTE
-13.7,-47.7,1743,0.0012869870326642182,CAVALCANTE
-13.7,-47.6,840,0.0006202347145369727,CAVALCANTE
-13.7,-47.5,560,0.0004134898096913151,TERESINA DE GOIÁS
-13.7,-47.4,747,0.0005515658711418078,TERESINA DE GOIÁS
-13.7,-47.3,876,0.0006468162023028429,TERESINA DE GOIÁS
-13.7,-47.2,1126,0.0008314098673436086,TERESINA DE GOIÁS
-13.7,-47.1,1118,0.0008255028700623041,NOVA ROMA
-13.7,-47.0,890,0.0006571534475451258,NOVA ROMA
-13.7,-46.9,2613,0.0019293729870060827,NOVA ROMA
-13.7,-46.8,516,0.00038100132464414035,NOVA ROMA
-13.7,-46.7,201,0.0001484133066927756,NOVA ROMA
-13.7,-46.6,336,0.00024809388581478904,SÃO DOMINGOS
-13.7,-46.5,1303,0.0009621021821924707,SÃO DOMINGOS
-13.7,-46.4,1394,0.0010292942762673094,GUARANI DE GOIÁS
-13.7,-46.3,1061,0.0007834155144330095,GUARANI DE GOIÁS
-13.7,-46.2,52,3.839548232847926e-05,GUARANI DE GOIÁS
-13.6,-50.8,14,1.0337245242282878e-05,NOVA CRIXÁS
-13.6,-50.7,269,0.00019862278358386386,MUNDO NOVO
-13.6,-50.6,204,0.00015062843067326477,MUNDO NOVO
-13.6,-50.5,174,0.00012847719086837292,MUNDO NOVO
-13.6,-50.4,248,0.00018311691572043954,MUNDO NOVO
-13.6,-50.3,281,0.00020748327950582062,MUNDO NOVO
-13.6,-50.2,303,0.000223727522029408,MUNDO NOVO
-13.6,-50.1,77,5.685484883255583e-05,Bonópolis
-13.6,-50.0,117,8.638983523907833e-05,Bonópolis
-13.6,-49.9,246,0.00018164016640011342,Bonópolis
-13.6,-49.8,329,0.0002429252631936476,BONÓPOLIS
-13.6,-49.7,82,6.054672213337114e-05,BONÓPOLIS
-13.6,-49.6,1206,0.0008904798401566536,BONÓPOLIS
-13.6,-49.5,269,0.00019862278358386386,MUTUNÓPOLIS
-13.6,-49.4,537,0.0003965071925075647,MUTUNÓPOLIS
-13.6,-49.3,331,0.00024440201251397375,MUTUNÓPOLIS
-13.6,-49.2,199,0.00014693655737244948,MUTUNÓPOLIS
-13.6,-49.1,414,0.00030568710930750794,SANTA TEREZA DE GOIÁS
-13.6,-49.0,1393,0.0010285559016071464,SANTA TEREZA DE GOIÁS
-13.6,-48.9,307,0.00022668102067006023,SANTA TEREZA DE GOIÁS
-13.6,-48.8,304,0.00022446589668957104,FORMOSO
-13.6,-48.7,1243,0.0009177997025826869,TROMBAS
-13.6,-48.6,831,0.000613589342595505,TROMBAS
-13.6,-48.5,814,0.000601036973372733,MINAÇU
-13.6,-48.4,587,0.0004334259255157178,MINAÇU
-13.6,-48.3,1168,0.0008624216030704572,MINAÇU
-13.6,-48.2,2628,0.0019404486069085286,MINAÇU
-13.6,-48.1,2882,0.0021279957705899466,MINAÇU
-13.6,-48.0,1409,0.0010403698961697553,CAVALCANTE
-13.6,-47.9,1491,0.0011009166183031263,CAVALCANTE
-13.6,-47.8,1592,0.0011754924589795959,CAVALCANTE
-13.6,-47.7,1737,0.00128255678470324,CAVALCANTE
-13.6,-47.6,1484,0.001095747995681985,CAVALCANTE
-13.6,-47.5,909,0.0006711825660882239,CAVALCANTE
-13.6,-47.4,944,0.0006970256791939311,TERESINA DE GOIÁS
-13.6,-47.3,2121,0.001566092654205856,TERESINA DE GOIÁS
-13.6,-47.2,1080,0.0007974446329761076,TERESINA DE GOIÁS
-13.6,-47.1,1408,0.0010396315215095923,NOVA ROMA
-13.6,-47.0,1784,0.0013172603937309038,NOVA ROMA
-13.6,-46.9,2350,0.0017351804513831973,NOVA ROMA
-13.6,-46.8,619,0.00045705391464093576,NOVA ROMA
-13.6,-46.7,327,0.00024144851387332148,SÃO DOMINGOS
-13.6,-46.6,453,0.0003344837210538674,SÃO DOMINGOS
-13.6,-46.5,1849,0.001365254746641503,SÃO DOMINGOS
-13.6,-46.4,1690,0.0012478531756755758,SÃO DOMINGOS
-13.6,-46.3,1423,0.0010507071414120382,SÃO DOMINGOS
-13.6,-46.2,742,0.0005478739978409925,SÃO DOMINGOS
-13.5,-50.7,727,0.0005367983779385466,MUNDO NOVO
-13.5,-50.6,472,0.00034851283959696556,MUNDO NOVO
-13.5,-50.5,83,6.12850967935342e-05,MUNDO NOVO
-13.5,-50.4,43,3.175011038701169e-05,MUNDO NOVO
-13.5,-50.3,285,0.00021043677814647286,MUNDO NOVO
-13.5,-50.2,164,0.00012109344426674228,MUNDO NOVO
-13.5,-50.1,203,0.00014989005601310173,Bonópolis
-13.5,-50.0,133,9.820382980168733e-05,Bonópolis
-13.5,-49.9,185,0.0001365993121301666,Bonópolis
-13.5,-49.8,346,0.0002554776324164197,BONÓPOLIS
-13.5,-49.7,255,0.00018828553834158098,BONÓPOLIS
-13.5,-49.6,661,0.0004880656503677844,BONÓPOLIS
-13.5,-49.5,648,0.0004784667797856646,MUTUNÓPOLIS
-13.5,-49.4,181,0.00013364581348951433,MUTUNÓPOLIS
-13.5,-49.3,361,0.0002665532523188656,PORANGATU
-13.5,-49.2,236,0.00017425641979848278,PORANGATU
-13.5,-49.1,464,0.00034260584231566107,SANTA TEREZA DE GOIÁS
-13.5,-49.0,178,0.00013143068950902516,SANTA TEREZA DE GOIÁS
-13.5,-48.9,213,0.00015727380261473234,SANTA TEREZA DE GOIÁS
-13.5,-48.8,303,0.000223727522029408,TROMBAS
-13.5,-48.7,333,0.00024587876183429985,TROMBAS
-13.5,-48.6,1677,0.0012382543050934562,TROMBAS
-13.5,-48.5,1003,0.0007405897841435519,MINAÇU
-13.5,-48.4,436,0.0003219313518310953,MINAÇU
-13.5,-48.3,339,0.00025030900979527824,MINAÇU
-13.5,-48.2,683,0.0005043098928913718,MINAÇU
-13.5,-48.1,1554,0.0011474342218933994,MINAÇU
-13.5,-48.0,1772,0.001308399897808947,CAVALCANTE
-13.5,-47.9,1919,0.0014169409728529171,CAVALCANTE
-13.5,-47.8,1346,0.0009938522925794823,CAVALCANTE
-13.5,-47.7,1811,0.0013371965095553065,CAVALCANTE
-13.5,-47.6,1369,0.0010108349097632328,CAVALCANTE
-13.5,-47.5,1030,0.0007605258999679545,CAVALCANTE
-13.5,-47.4,820,0.0006054672213337114,TERESINA DE GOIÁS
-13.5,-47.3,1270,0.0009377358184070896,TERESINA DE GOIÁS
-13.5,-47.2,1018,0.0007516654040459978,TERESINA DE GOIÁS
-13.5,-47.1,1889,0.0013947897330480253,MONTE ALEGRE DE GOIÁS
-13.5,-47.0,2969,0.0021922343660241332,MONTE ALEGRE DE GOIÁS
-13.5,-46.9,3371,0.0024890609794096844,MONTE ALEGRE DE GOIÁS
-13.5,-46.8,946,0.0006985024285142573,MONTE ALEGRE DE GOIÁS
-13.5,-46.7,911,0.0006726593154085501,DIVINÓPOLIS DE GOIÁS
-13.5,-46.6,345,0.00025473925775625663,SÃO DOMINGOS
-13.5,-46.5,481,0.00035515821153843315,SÃO DOMINGOS
-13.5,-46.4,397,0.00029313474008473586,SÃO DOMINGOS
-13.5,-46.3,1151,0.0008498692338476851,SÃO DOMINGOS
-13.5,-46.2,372,0.0002746753735806593,SÃO DOMINGOS
-13.4,-50.7,124,9.155845786021977e-05,SÃO MIGUEL DO ARAGUAIA
-13.4,-50.6,657,0.00048511215172713216,SÃO MIGUEL DO ARAGUAIA
-13.4,-50.5,171,0.00012626206688788372,SÃO MIGUEL DO ARAGUAIA
-13.4,-50.4,68,5.020947689108826e-05,SÃO MIGUEL DO ARAGUAIA
-13.4,-50.3,57,4.208735562929457e-05,SÃO MIGUEL DO ARAGUAIA
-13.4,-50.2,36,2.6581487765870254e-05,Bonópolis
-13.4,-50.1,143,0.00010558757640331796,Bonópolis
-13.4,-50.0,239,0.00017647154377897198,Bonópolis
-13.4,-49.9,162,0.00011961669494641616,Bonópolis
-13.4,-49.8,338,0.0002495706351351152,BONÓPOLIS
-13.4,-49.7,100,7.383746601630626e-05,NOVO PLANALTO
-13.4,-49.6,245,0.00018090179173995034,NOVO PLANALTO
-13.4,-49.5,1101,0.000812950500839532,PORANGATU
-13.4,-49.4,344,0.00025400088309609353,PORANGATU
-13.4,-49.3,501,0.00036992570474169437,PORANGATU
